118.257986, 5.489619, -73.526389
118.192274, 5.486056, -73.637819
118.12646, 5.482486, -73.749189
118.060545, 5.478912, -73.860499
117.994529, 5.475331, -73.971749
117.928411, 5.471746, -74.082938
117.862193, 5.468155, -74.194067
117.795873, 5.464558, -74.305136
117.729453, 5.460956, -74.416144
117.662932, 5.457348, -74.527091
117.59631, 5.453735, -74.637978
117.529587, 5.450117, -74.748804
117.462764, 5.446493, -74.85957
117.39584, 5.442863, -74.970274
117.328816, 5.439228, -75.080918
117.261692, 5.435588, -75.1915
117.194467, 5.431942, -75.302022
117.127142, 5.428291, -75.412482
117.059717, 5.424634, -75.522881
116.992192, 5.420972, -75.633218
116.924565, 5.417305, -75.743494
116.856839, 5.413632, -75.853708
116.789012, 5.409953, -75.963859
116.721084, 5.406269, -76.073949
116.653055, 5.40258, -76.183975
116.584925, 5.398885, -76.29394
116.516695, 5.395185, -76.403842
116.448363, 5.391479, -76.513681
116.37993, 5.387768, -76.623457
116.311397, 5.384051, -76.733169
116.242762, 5.380329, -76.842818
116.174026, 5.376601, -76.952403
116.105188, 5.372868, -77.061925
116.03625, 5.369129, -77.171382
115.96721, 5.365385, -77.280775
115.898068, 5.361635, -77.390104
115.828825, 5.35788, -77.499368
115.75948, 5.354119, -77.608568
115.690033, 5.350353, -77.717702
115.620485, 5.346581, -77.826772
115.550834, 5.342804, -77.935776
115.481082, 5.339021, -78.044715
115.411228, 5.335233, -78.153589
115.341272, 5.331439, -78.262396
115.271213, 5.327639, -78.371138
115.201053, 5.323834, -78.479814
115.13079, 5.320024, -78.588423
115.060425, 5.316208, -78.696967
114.989958, 5.312386, -78.805443
114.919388, 5.308559, -78.913854
114.848717, 5.304726, -79.022197
114.777944, 5.300888, -79.130474
114.707068, 5.297044, -79.238683
114.636091, 5.293195, -79.346826
114.565011, 5.28934, -79.454902
114.49383, 5.28548, -79.56291
114.422546, 5.281614, -79.67085
114.351161, 5.277743, -79.778724
114.279674, 5.273866, -79.886529
114.208085, 5.269983, -79.994266
114.136394, 5.266095, -80.101936
114.064601, 5.262202, -80.209537
113.992706, 5.258303, -80.317071
113.92071, 5.254398, -80.424535
113.848611, 5.250488, -80.531932
113.776411, 5.246573, -80.639259
113.70411, 5.242651, -80.746518
113.631706, 5.238725, -80.853709
113.559201, 5.234793, -80.96083
113.486594, 5.230855, -81.067882
113.413885, 5.226912, -81.174865
113.341075, 5.222963, -81.281778
113.268163, 5.219009, -81.388622
113.195149, 5.215049, -81.495396
113.122034, 5.211084, -81.602101
113.048818, 5.207113, -81.708736
112.975499, 5.203137, -81.815301
112.90208, 5.199155, -81.921796
112.828559, 5.195168, -82.02822
112.754936, 5.191175, -82.134575
112.681212, 5.187177, -82.240858
112.607387, 5.183173, -82.347072
112.533461, 5.179164, -82.453214
112.459433, 5.17515, -82.559286
112.385304, 5.171129, -82.665287
112.311074, 5.167104, -82.771217
112.236743, 5.163073, -82.877075
112.16231, 5.159036, -82.982863
112.087777, 5.154994, -83.088579
112.013142, 5.150946, -83.194223
111.938407, 5.146893, -83.299796
111.86357, 5.142834, -83.405297
111.788633, 5.13877, -83.510726
111.713595, 5.134701, -83.616083
111.638456, 5.130626, -83.721368
111.563216, 5.126545, -83.826581
111.487875, 5.12246, -83.931722
111.412433, 5.118368, -84.036789
111.336891, 5.114271, -84.141785
111.261248, 5.110169, -84.246707
111.185505, 5.106061, -84.351557
111.109661, 5.101948, -84.456334
111.033716, 5.097829, -84.561038
110.95767, 5.093705, -84.665668
110.881524, 5.089576, -84.770225
110.805277, 5.085441, -84.874708
110.728928, 5.0813, -84.979117
110.652479, 5.077154, -85.083451
110.575929, 5.073002, -85.187712
110.499277, 5.068845, -85.291898
110.422524, 5.064683, -85.396009
110.34567, 5.060515, -85.500046
110.268714, 5.056341, -85.604007
110.191657, 5.052162, -85.707893
110.114498, 5.047978, -85.811703
110.037238, 5.043788, -85.915438
109.959876, 5.039592, -86.019096
109.882413, 5.035391, -86.122678
